time_s,roll_deg,pitch_deg,yaw_deg,gyro_x_dps,gyro_y_dps,gyro_z_dps
7.385457992553711,0.838,1.308,-166.072,-0.427,0.244,1.831
7.391624212265015,0.841,1.308,-166.078,-0.427,0.244,1.892
7.39549708366394,0.843,1.309,-166.084,-0.427,0.244,1.892
7.400808095932007,0.846,1.31,-166.089,-0.427,0.244,1.831
7.4058449268341064,0.849,1.311,-166.095,-0.427,0.244,1.831
7.4107911586761475,0.852,1.312,-166.101,-0.366,0.244,1.831
7.415464162826538,0.855,1.313,-166.106,-0.305,0.244,1.831
7.42079496383667,0.858,1.315,-166.111,-0.244,0.244,1.953
7.425809144973755,0.862,1.315,-166.116,-0.305,0.244,1.831
7.430797100067139,0.864,1.316,-166.121,-0.427,0.244,1.831
7.435510873794556,0.866,1.317,-166.126,-0.488,0.244,1.831
7.440835952758789,0.867,1.318,-166.131,-0.549,0.244,1.892
7.445756196975708,0.869,1.318,-166.136,-0.488,0.244,1.892
7.450512170791626,0.872,1.319,-166.14,-0.305,0.244,1.892
7.455463171005249,0.876,1.319,-166.144,-0.183,0.244,1.892
7.460798978805542,0.878,1.32,-166.147,-0.244,0.183,2.014
7.465781927108765,0.881,1.32,-166.151,-0.244,0.183,1.892
7.470782995223999,0.883,1.321,-166.155,-0.366,0.244,1.831
7.475738048553467,0.884,1.321,-166.159,-0.488,0.244,1.831
7.4807610511779785,0.885,1.322,-166.163,-0.549,0.244,1.892
7.4854559898376465,0.887,1.322,-166.167,-0.366,0.244,1.892
7.490433931350708,0.889,1.323,-166.171,-0.305,0.244,1.77
7.495754957199097,0.891,1.324,-166.175,-0.305,0.183,1.892
7.500739097595215,0.893,1.324,-166.178,-0.305,0.244,1.892
7.50581693649292,0.894,1.325,-166.181,-0.366,0.244,1.892
7.510762929916382,0.896,1.325,-166.185,-0.366,0.244,1.892
7.515765905380249,0.897,1.326,-166.188,-0.488,0.183,1.892
7.5207579135894775,0.897,1.326,-166.191,-0.488,0.183,1.892
7.525759935379028,0.898,1.327,-166.194,-0.488,0.183,1.892
7.530654191970825,0.899,1.327,-166.198,-0.427,0.244,1.831
7.535623073577881,0.901,1.327,-166.201,-0.305,0.244,1.831
7.540430068969727,0.903,1.327,-166.204,-0.244,0.244,1.831
7.545750856399536,0.905,1.327,-166.207,-0.244,0.244,1.892
7.550439119338989,0.906,1.327,-166.21,-0.366,0.244,1.892
7.555757999420166,0.907,1.327,-166.213,-0.488,0.244,1.892
7.560425043106079,0.907,1.328,-166.216,-0.488,0.244,1.892
7.565716981887817,0.908,1.328,-166.218,-0.488,0.244,1.892
7.570729970932007,0.908,1.328,-166.221,-0.427,0.244,1.892
7.575777053833008,0.909,1.328,-166.224,-0.366,0.244,1.892
7.580510139465332,0.911,1.328,-166.226,-0.305,0.244,1.892
7.58574104309082,0.912,1.328,-166.229,-0.305,0.244,1.892
7.59076714515686,0.912,1.328,-166.231,-0.427,0.244,1.892
7.595741033554077,0.912,1.327,-166.234,-0.427,0.244,1.831
7.600704908370972,0.913,1.327,-166.237,-0.427,0.244,1.892
7.605772972106934,0.914,1.327,-166.239,-0.366,0.244,1.892
7.610587120056152,0.914,1.328,-166.241,-0.305,0.244,1.892
7.616338014602661,0.915,1.328,-166.244,-0.305,0.244,1.892
7.620572090148926,0.916,1.327,-166.246,-0.305,0.305,1.892
7.625601053237915,0.917,1.327,-166.248,-0.305,0.305,1.892
7.630690097808838,0.917,1.327,-166.25,-0.427,0.305,1.892
7.6354310512542725,0.918,1.327,-166.252,-0.427,0.244,1.892
7.640756845474243,0.918,1.327,-166.255,-0.427,0.244,1.892
7.645427227020264,0.919,1.327,-166.257,-0.366,0.244,1.892
7.650695085525513,0.92,1.327,-166.26,-0.366,0.244,1.892
7.6555750370025635,0.922,1.328,-166.263,-0.366,0.244,1.892
7.660720109939575,0.923,1.329,-166.267,-0.366,0.244,1.892
7.665449857711792,0.924,1.329,-166.269,-0.305,0.244,2.014
7.67050313949585,0.926,1.33,-166.272,-0.305,0.244,1.953
7.675655126571655,0.926,1.331,-166.275,-0.488,0.244,1.892
7.6804258823394775,0.927,1.331,-166.279,-0.549,0.183,1.892
7.6854939460754395,0.927,1.331,-166.282,-0.549,0.183,1.831
7.690440893173218,0.927,1.331,-166.285,-0.488,0.244,1.831
7.695526123046875,0.928,1.332,-166.289,-0.427,0.244,1.77
7.700661897659302,0.928,1.333,-166.292,-0.366,0.244,1.831
7.705475091934204,0.93,1.333,-166.295,-0.244,0.244,1.892
7.710648059844971,0.931,1.334,-166.298,-0.244,0.244,1.892
7.715631008148193,0.932,1.334,-166.3,-0.366,0.244,1.892
7.7206950187683105,0.932,1.334,-166.303,-0.427,0.244,1.892
7.725399017333984,0.932,1.335,-166.306,-0.488,0.244,1.892
7.731533050537109,0.932,1.335,-166.309,-0.488,0.183,1.831
7.735645055770874,0.932,1.336,-166.312,-0.427,0.183,1.831
7.740619897842407,0.933,1.336,-166.314,-0.366,0.183,1.831
7.745659112930298,0.934,1.336,-166.317,-0.305,0.305,1.892
7.75065803527832,0.935,1.336,-166.32,-0.244,0.305,1.892
7.755645036697388,0.936,1.336,-166.322,-0.183,0.305,1.953
7.760639905929565,0.936,1.336,-166.325,-0.244,0.244,1.892
7.765639066696167,0.937,1.337,-166.328,-0.427,0.244,1.831
7.770657062530518,0.936,1.337,-166.33,-0.61,0.183,1.831
7.775618076324463,0.936,1.337,-166.333,-0.61,0.183,1.892
7.780649900436401,0.936,1.337,-166.335,-0.488,0.183,1.892
7.785658121109009,0.937,1.338,-166.338,-0.305,0.183,1.892
7.790598154067993,0.94,1.338,-166.34,-0.061,0.305,1.953
7.795567035675049,0.943,1.338,-166.342,-0.0,0.305,1.892
7.800414085388184,0.944,1.338,-166.345,-0.122,0.305,1.892
7.805606126785278,0.945,1.338,-166.347,-0.305,0.183,1.892
7.810611963272095,0.944,1.338,-166.349,-0.549,0.183,1.831
7.815448999404907,0.943,1.339,-166.352,-0.732,0.183,1.77
7.8206188678741455,0.942,1.339,-166.355,-0.732,0.183,1.77
7.825395822525024,0.942,1.339,-166.357,-0.488,0.122,1.831
7.830606937408447,0.944,1.339,-166.36,-0.244,0.183,1.892
7.835623025894165,0.946,1.339,-166.361,-0.061,0.244,1.953
7.840492010116577,0.948,1.339,-166.363,-0.061,0.305,1.892
7.84569787979126,0.949,1.339,-166.365,-0.183,0.244,2.014
7.850632905960083,0.948,1.339,-166.367,-0.427,0.244,1.831
7.855591058731079,0.947,1.339,-166.37,-0.671,0.183,1.831
7.860595226287842,0.946,1.339,-166.372,-0.732,0.183,1.831
7.865607023239136,0.945,1.338,-166.375,-0.671,0.244,1.831
7.870605945587158,0.946,1.337,-166.377,-0.427,0.305,1.831
7.875554084777832,0.948,1.337,-166.38,-0.122,0.244,1.892
7.8804731369018555,0.951,1.337,-166.381,-0.0,0.244,1.953
7.885479211807251,0.953,1.337,-166.383,-0.0,0.305,1.892
7.890389919281006,0.954,1.337,-166.385,-0.244,0.244,1.892
7.895594835281372,0.953,1.337,-166.387,-0.488,0.183,1.892
7.900489807128906,0.951,1.337,-166.389,-0.732,0.183,1.892
7.905495882034302,0.95,1.337,-166.391,-0.671,0.183,1.892
7.910604953765869,0.95,1.338,-166.394,-0.549,0.183,1.831
7.915586948394775,0.952,1.338,-166.396,-0.305,0.183,1.831
7.920567989349365,0.953,1.339,-166.398,-0.061,0.183,1.892
7.925534248352051,0.955,1.338,-166.399,-0.061,0.305,1.892
7.930490970611572,0.956,1.338,-166.401,-0.183,0.244,1.892
7.935439109802246,0.955,1.338,-166.403,-0.427,0.244,1.892
7.940568923950195,0.954,1.338,-166.405,-0.671,0.183,1.831
7.945466995239258,0.952,1.338,-166.407,-0.732,0.183,1.831
7.9505720138549805,0.95,1.338,-166.409,-0.61,0.244,1.831
7.9555559158325195,0.95,1.337,-166.411,-0.427,0.244,1.831
7.960792064666748,0.951,1.338,-166.413,-0.183,0.244,1.892
7.965367078781128,0.953,1.338,-166.414,-0.0,0.244,1.892
7.970571041107178,0.953,1.338,-166.416,-0.061,0.244,1.892
7.975593090057373,0.953,1.338,-166.417,-0.305,0.244,1.892
7.980529069900513,0.951,1.337,-166.419,-0.549,0.244,1.892
7.985492944717407,0.949,1.337,-166.421,-0.671,0.244,1.77
7.990442991256714,0.948,1.338,-166.423,-0.671,0.183,1.77
7.995455980300903,0.948,1.338,-166.425,-0.549,0.183,1.77
8.000452041625977,0.949,1.338,-166.427,-0.305,0.183,1.892
8.005470037460327,0.951,1.338,-166.428,-0.122,0.244,1.892
8.010460138320923,0.951,1.337,-166.429,-0.122,0.244,1.953
8.015413999557495,0.951,1.337,-166.431,-0.183,0.244,1.892
8.020380020141602,0.95,1.337,-166.432,-0.427,0.244,1.892
8.025360107421875,0.949,1.337,-166.433,-0.549,0.183,1.892
8.030381917953491,0.948,1.337,-166.435,-0.549,0.183,1.892
8.035377025604248,0.946,1.337,-166.436,-0.549,0.183,1.892
8.040421962738037,0.946,1.338,-166.437,-0.427,0.183,1.892
8.045395135879517,0.946,1.337,-166.439,-0.244,0.244,1.892
8.050367832183838,0.947,1.337,-166.44,-0.122,0.305,1.892
8.055420160293579,0.947,1.336,-166.441,-0.122,0.244,1.892
8.06042218208313,0.947,1.337,-166.443,-0.183,0.183,1.892
8.06541895866394,0.946,1.337,-166.444,-0.366,0.183,1.892
8.071376085281372,0.945,1.337,-166.445,-0.549,0.183,1.892
8.075411796569824,0.944,1.337,-166.447,-0.671,0.183,1.831
8.080360174179077,0.942,1.337,-166.448,-0.671,0.183,1.831
8.085355043411255,0.942,1.336,-166.45,-0.427,0.183,1.831
8.090399980545044,0.942,1.336,-166.451,-0.183,0.244,1.831
8.095399141311646,0.944,1.336,-166.452,-0.061,0.305,1.953
8.100330829620361,0.944,1.336,-166.453,-0.183,0.244,1.953
8.105381965637207,0.944,1.336,-166.454,-0.305,0.183,1.953
8.110437154769897,0.943,1.337,-166.455,-0.549,0.183,1.892
8.115400791168213,0.941,1.337,-166.456,-0.671,0.183,1.77
8.12044095993042,0.939,1.337,-166.458,-0.671,0.244,1.831
8.125442028045654,0.939,1.336,-166.459,-0.488,0.244,1.831
8.130438089370728,0.94,1.336,-166.461,-0.244,0.183,1.831
8.135447025299072,0.942,1.336,-166.462,-0.061,0.183,1.892
8.140447854995728,0.944,1.336,-166.462,-0.122,0.305,1.953
8.145459175109863,0.944,1.336,-166.463,-0.183,0.244,1.953
8.150383949279785,0.943,1.336,-166.464,-0.427,0.183,1.831
8.155379056930542,0.941,1.336,-166.466,-0.61,0.183,1.831
8.160459041595459,0.94,1.336,-166.467,-0.671,0.183,1.831
8.165496110916138,0.938,1.336,-166.468,-0.671,0.183,1.831
8.170444965362549,0.938,1.336,-166.469,-0.427,0.183,1.892
8.175395965576172,0.94,1.337,-166.47,-0.183,0.244,1.953
8.180361986160278,0.94,1.336,-166.47,-0.122,0.305,1.953
8.185383081436157,0.941,1.336,-166.472,-0.122,0.244,1.831
8.19044017791748,0.941,1.336,-166.473,-0.366,0.244,1.831
8.19531798362732,0.939,1.336,-166.474,-0.549,0.183,1.831
8.200432062149048,0.938,1.337,-166.475,-0.61,0.183,1.831
8.205342054367065,0.936,1.337,-166.477,-0.61,0.183,1.77
8.210423946380615,0.936,1.337,-166.477,-0.427,0.183,1.892
8.2154221534729,0.937,1.337,-166.478,-0.244,0.244,1.892
8.220302104949951,0.937,1.337,-166.479,-0.122,0.244,1.892
8.22528886795044,0.938,1.338,-166.48,-0.122,0.244,1.953
8.230441808700562,0.938,1.338,-166.48,-0.244,0.244,1.892
8.235306978225708,0.938,1.339,-166.481,-0.427,0.244,1.892
8.240403175354004,0.936,1.339,-166.482,-0.549,0.244,1.77
8.24539589881897,0.935,1.339,-166.484,-0.549,0.244,1.831
8.250380039215088,0.935,1.339,-166.486,-0.549,0.244,1.831
8.255287885665894,0.935,1.339,-166.488,-0.427,0.183,1.831
8.260288000106812,0.937,1.339,-166.491,-0.244,0.244,1.831
8.265385866165161,0.938,1.339,-166.492,-0.122,0.244,1.953
8.270384073257446,0.939,1.338,-166.494,-0.183,0.244,1.892
8.275300025939941,0.939,1.338,-166.496,-0.305,0.244,1.892
8.280288934707642,0.938,1.338,-166.498,-0.488,0.183,1.892
8.285361051559448,0.937,1.338,-166.501,-0.549,0.244,1.77
8.290405988693237,0.936,1.338,-166.503,-0.549,0.244,1.831
8.295392036437988,0.936,1.338,-166.505,-0.427,0.183,1.831
8.300631999969482,0.937,1.337,-166.507,-0.305,0.244,1.892
8.30537486076355,0.938,1.338,-166.508,-0.183,0.183,1.892
8.310365200042725,0.939,1.337,-166.51,-0.183,0.244,1.953
8.315371036529541,0.939,1.337,-166.511,-0.244,0.244,1.953
8.32034707069397,0.939,1.337,-166.513,-0.427,0.244,1.892
8.325273036956787,0.938,1.337,-166.515,-0.549,0.244,1.831
8.330351114273071,0.937,1.336,-166.517,-0.61,0.244,1.831
8.335347175598145,0.936,1.336,-166.519,-0.549,0.244,1.77
8.340291976928711,0.936,1.336,-166.521,-0.366,0.305,1.77
8.345332860946655,0.936,1.336,-166.522,-0.183,0.183,1.892
8.350281953811646,0.936,1.336,-166.522,-0.183,0.183,1.892
8.355395078659058,0.936,1.336,-166.521,-0.183,0.244,1.892
8.360294103622437,0.934,1.335,-166.521,-0.366,0.305,1.892
8.365331172943115,0.933,1.334,-166.522,-0.488,0.305,1.831
8.370293855667114,0.93,1.334,-166.522,-0.61,0.183,1.831
8.375323057174683,0.928,1.334,-166.522,-0.61,0.183,1.831
8.380303144454956,0.927,1.333,-166.522,-0.427,0.305,1.892
8.385331869125366,0.926,1.332,-166.522,-0.305,0.305,1.953
8.390310049057007,0.926,1.332,-166.521,-0.061,0.244,1.953
8.395347118377686,0.926,1.332,-166.521,-0.183,0.244,1.953
8.400259017944336,0.925,1.331,-166.521,-0.305,0.244,1.953
8.405297994613647,0.923,1.332,-166.521,-0.488,0.244,1.831
8.410333156585693,0.921,1.332,-166.521,-0.61,0.244,1.831
8.415847063064575,0.919,1.332,-166.521,-0.61,0.183,1.892
8.420318126678467,0.918,1.332,-166.521,-0.488,0.183,1.892
8.425342082977295,0.918,1.332,-166.521,-0.366,0.183,1.892
