1.777
2.335
6.727
1.995
1.851
6.328
2.002
3.681
1.856
2.142
1.805
1.787
1.941
1.928
1.897
1.935
1.852
1.779
2.664
4.560
3.331
3.860
1.669
2.359
3.526
3.957
2.392
2.163
1.828
2.619
5.891
5.458
3.704
6.194
2.132
6.129
3.503
2.833
1.974
4.264
1.755
83.750
1.871
2.112
2.016
1.886
3.731
2.094
2.160
1.961
1.906
5.357
2.094
2.088
1.890
1.993
1.820
1.752
3.334
2.316
1.718
1.894
5.491
1.774
1.741
6.732
1.805
3.036
2.599
2.098
2.177
2.208
2.504
3.593
1.805
1.891
3.440
1.806
24.752
1.911
2.003
2.331
3.296
4.418
3.682
5.074
4.125
2.006
2.077
4.327
1.857
2.128
2.042
1.790
4.828
4.643
4.315
1.951
4.706
4.681
3.410
6.636
2.053
2.620
1.898
8.290
3.034
2.085
4.970
82.746
1.899
2.636
5.064
1.857
4.501
1.940
2.107
2.077
2.127
5.619
5.292
2.212
2.004
1.699
4.574
3.540
2.026
1.968
4.074
1.855
2.645
1.691
2.520
3.459
10.722
1.806
2.309
2.492
4.393
1.856
2.532
2.166
2.280
4.611
1.740
2.165
4.597
3.524
1.938
2.778
1.910
1.923
1.842
1.691
1.989
2.898
1.789
1.827
2.325
1.858
1.870
3.784
5.300
2.115
2.252
2.082
2.301
2.543
4.386
5.615
2.213
1.745
5.785
2.176
1.945
3.791
2.200
1.889
2.573
2.538
4.188
1.941
5.930
2.437
2.158
2.359
2.070
3.244
5.353
5.575
5.417
1.919
3.388
1.974
1.715
5.482
5.955
1.812
1.834
1.766
5.211
2.723
1.900
6.458
1.910
1.750
3.375
5.680
4.538
2.696
1.791
1.726
2.911
2.334
2.010
2.603
3.062
3.399
2.420
1.549
2.188
2.115
2.886
1.803
1.776
2.308
1.952
2.562
4.061
1.890
3.349
4.084
2.247
6.673
3.311
3.520
2.416
8.929
2.838
2.592
2.749
3.232
2.413
1.931
2.157
2.447
8.524
2.582
1.792
3.241
3.659
1.956
1.821
1.783
1.867
3.367
2.348
2.312
2.353
6.410
3.297
2.803
3.044
1.957
2.531
1.742
2.134
2.909
2.930
1.728
2.180
1.810
5.411
1.896
4.101
1.835
3.122
1.754
5.797
1.956
4.142
12.720
3.451
1.677
2.027
2.526
4.762
7.125
1.782
1.782
3.275
2.066
1.823
1.808
1.937
4.267
2.884
2.126
2.173
1.895
